,SMILES,Melting Point
387,CC(C)(C)C(O)C(=CC1=CC=C(Cl)C=C1)N1C=NC=N1,153.0
389,FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,203.5
390,ClC1=CC=C(CSC(CN2C=NC=N2)=NC2=CC=C(Cl)C=C2Cl)C=C1,90.0
391,CC(CC(N)=O)N1N=NC2=C1C=CC=C2,103.0
392,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C1=CC=C(Cl)C=C1Cl,110.0
393,CCOC(=O)CSC1=NC(=NN1C(=O)N(C)C)C(C)(C)C,53.0
394,FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,6.0
395,CCC(N1N=NC2=C1C=CC=C2)C(N)=O,143.0
396,CC(C)(N1N=NC2=C1C=CC=C2)C(N)=O,187.0
397,CCOC(=O)C(CC)N1N=C2C=CC=CC2=N1,48.5
398,CCCCC(N1N=NC2=C1C=CC=C2)C(N)=O,118.0
399,CCCC(N1N=C2C=CC=CC2=N1)C(=O)OCC,36.5
400,CCCC(N1N=C2C=CC=CC2=N1)C(N)=O,126.5
401,CC(C)(N1N=C2C=CC=CC2=N1)C(N)=O,173.5
402,CCCC(N1N=NC2=C1C=CC=C2)C(N)=O,125.0
403,CCCCC(N1N=C2C=CC=CC2=N1)C(N)=O,101.5
404,CC(CCC(O)=O)N1N=NC2=C1C=CC=C2,86.0
405,CC(CC(N)=O)N1N=C2C=CC=CC2=N1,152.5
406,CC(CCC(O)=O)N1N=C2C=CC=CC2=N1,73.0
407,CC(CCC(N)=O)N1N=C2C=CC=CC2=N1,102.0
408,COC1=CC=C(CN2C=NC=N2)C=C1,41.5
409,ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)CC(Br)CO1,84.0
410,NC(=O)C1=NN(C(=N1)C1=CC=CC=C1)C1=CC(COCC(F)(F)C(F)(F)F)=C(Cl)C=C1,146.0
411,CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,76.0
412,CC1=NN(C(=O)N1C(F)F)C1=CC(NS(C)(=O)=O)=C(Cl)C=C1Cl,122.0
413,CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,111.5
414,CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,89.0
415,CCN(CC)C(=O)N1C=NC(=N1)S(=O)(=O)C1=C(C)C=C(C)C=C1C,115.0
416,CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(=C1)N1N=C(C)N(C(F)F)C1=O,-22.1
417,CC1=NC(=C(S1)C(=O)NC1=C(Br)C=C(OC(F)(F)F)C=C1Br)C(F)(F)F,178.0
418,CC1(C)CCC(=CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,140.0
419,FC1=CC=C2N=C(N3C=NC=N3)N(C(=O)C2=C1)C1=CC=C(Cl)C=C1Cl,192.0
420,COC1=NC2=NC(=NN2C(OC)=C1)S(=O)(=O)NC1=C(Cl)C(C)=CC=C1Cl,211.0
421,CCOC(=O)NC1=CC2=NN(C)N=C2C=C1,148.0
422,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1C(=O)OC,217.0
423,CN(N(O)O)C1=C(F)C(F)=C(F)C(F)=C1F,39.5
424,CN(N(O)O)C1=C(F)C(F)=C(C#N)C(F)=C1F,53.0
425,CN(N(O)O)C1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,139.5
426,CNC1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,72.0
427,CC1CC(C)(C)C2=CC(C(C)=O)=C(C)C=C2C1(C)C,54.5
428,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,37.0
431,CN(C1=C(F)C(F)=C(F)C(F)=C1F)N(=O)=O,39.5
432,CN(C1=C(F)C(F)=C(C#N)C(F)=C1F)N(=O)=O,53.0
433,CN(C1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F)N(=O)=O,139.5
436,FC(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-16.7
437,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,13.0
438,FC1(F)C(F)(F)C(F)(F)C(F)(C(=O)NC2=CC=C(C=C2Br)N(=O)=O)C(F)(F)C1(F)F,102.0
439,FC1=CC=C(NS(=O)(=O)C(F)(F)F)C(=C1)C(F)(F)F,45.0
440,FC1=CC(F)=C(F)C=C1NS(=O)(=O)C(F)(F)F,58.5
441,FC1=CC(F)=C(F)C(NS(=O)(=O)C(F)(F)F)=C1F,95.0
442,FC1(F)C(F)(F)C(F)(F)C(F)(C(=O)NC2=CC=C(C=C2Cl)N(=O)=O)C(F)(F)C1(F)F,93.0
443,C=CCOCC1CO1,-100.0
445,NCCN1CCNCC1,-19.0
446,CCC(C)CO,-70.0
448,CNCC1=CC=CC=C1,-24.0
449,COC1=CC(Br)=CC=C1,2.0
450,OCCBr,-80.0
451,BrCCC1=CC=CC=C1,-56.0
452,CC(O)CCO,-54.0
453,CC(O)C=C,-100.0
454,CC(=O)CC(=O)OC(C)(C)C,-38.0
455,CCC(C)C1=CC=CC=C1,-75.0
456,CCCC(=O)OC(=O)CCC,-73.0
457,CCOC(CCl)OCC,-45.0
458,COC(CCl)OC,-73.0
459,NC1=C(Cl)C=CC=C1,-3.0
461,ClC1=CC=C(C=C1)C(Cl)(Cl)Cl,5.8
463,ClCCCC(Cl)=O,-47.0
465,ClCCC1=CC=CC=C1,-60.0
466,CCOCCCl,-60.0
467,OCCCCl,-20.0
468,ClCCC(Cl)=O,-32.0
472,C1CCCCCC2OC2CCCC1,-7.0
473,C1CCCCCC=CCCCC1,-9.0
475,OC1CCCC(O)C1,30.0
476,C1CCC2OC2C1,-40.0
477,SC1CCCCC1,-30.0
479,OC(=O)C1CCCC1,4.0
480,OCC1CC1,-60.0
481,FC1=CC=C(C=C1)C(=O)C1CC1,-15.0
482,CCCCN(CCCC)CCCN,-50.0
483,Cl[Si](Cl)(C1=CC=CC=C1)C1=CC=CC=C1,-22.0
484,ClCCCCCCCl,-13.0
485,CCOC(=O)CC(C(C)=O)C(=O)OCC,-8.0
486,CCN(CC)CC(C)O,13.5
487,CCN(CC)CCCN,-60.0
488,CCN(CC)CCO,-70.0
489,CN(C)CCN,-70.0
490,COC(=O)CCCC(=O)OC,-37.0
492,CN1CCN(C)CC1,-1.0
493,CN(C)S(Cl)(=O)=O,-13.0
497,CCC(CC)CO,-15.0
498,CCOC(=O)C(Cl)C(C)=O,-80.0
499,CCCCC(CC)C(O)=O,-59.0
501,CCOC(=O)C(C)O,-26.0
502,CCOC(=O)CS,-80.0
503,CCOC(=O)C(C)C(C)=O,-45.0
504,CCC1=CC=C(C=C1)[N+]([O-])=O,-12.0
505,CCOC(=O)N1CCNCC1,120.0
506,CCN1CCCCC1,-20.0
507,CCC1=C(C)C=CC=C1,-17.0
508,CCOC(=O)C(F)(F)F,-78.0
509,CCOC(=O)CC(=O)C(F)(F)F,-39.0
510,CC(=O)C1=CC=C(F)C=C1,4.0
511,NC1=C(F)C=CC=C1,-29.0
512,FC1=CC=C(CCl)C=C1,-18.0
513,OCC1CO1,-54.0
514,NCC(O)=O,182.0
515,C[Si](C)(C)N[Si](C)(C)C,-78.0
516,C1CCCNCC1,-37.0
517,SCCCCCCS,-21.0
518,OCCN1CCNCC1,-38.5
519,CC(=O)CC(C)(C)O,-42.8
520,C1CC2=C(N1)C=CC=C2,-21.0
521,CCN(CC)CCC#N,-64.0
522,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.0
524,OCCS,-100.0
525,CC(C)=CC(C)=O,-53.0
526,COC(C)CCO,-85.0
527,CC1CCCCC1=O,-14.0
528,CC1CCCC(=O)C1,-73.0
530,CNN,-21.0
531,CCC(C)CC,-118.0
532,CN1CCCCC1,-50.0
534,CC1CCCNC1,-24.0
535,CN1C=CC=C1,-57.0
536,CN1CCCC1,-90.0
537,CC1=CC=C(C=C)C=C1,-34.0
538,C=CCCCCC=C,-70.0
540,CC(C)(C)CC(C)(C)N,-67.0
541,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-37.0
542,ClP(Cl)(=O)OC1=CC=CC=C1,-1.0
543,O=C=NC1=CC=CC=C1,-31.3
544,ClP(Cl)(=O)C1=CC=CC=C1,3.0
545,C1CN(CCN1)C1=CC=CC=C1,18.8
546,S(C1=CC=CC=C1)C1=CC=CC=C1,-40.0
547,CCCN=C=O,-30.0
548,OCC1=NC=CC=C1,5.0
550,CN(C=C)C(C)=O,-36.0
551,CC(COC(C)=O)OC(C)=O,-31.0
552,CN(C)CCC#N,-43.0
555,OCC1CCCO1,-80.0
556,C1CC2=C(CN1)C=CC=C2,-30.0
559,C[Si](C)(C)O[Si](C)(C)C,-59.0
560,CCN(CC)CC(O)CO,-30.0
561,C[Si](C)(C)C#N,11.0
563,CN(C)C#N,-41.0
564,FC1=CC=CC(Cl)=C1CCl,7.0
566,CC(C)(C)NCC1=CC=CC=C1,-25.0
567,FC1=CC=C(I)C=C1,-20.0
569,CCC(C)CC(O)=O,-41.0
570,CC1=C(N)C=CC=C1F,7.0
572,CSC1=CC=C(C=O)C=C1,6.0
573,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,-75.0
575,CCCCOC(=O)C(=O)OCCCC,-29.0
576,CC(=O)C(Cl)C(C)=O,-15.0
577,NCCCOCCCCOCCCN,4.5
578,CC(C)OC(=O)C(C)O,1.0
580,C[Si](C)(C)N=C=S,-32.8
583,CCCCCC=CCC=CCCCCCCCC(O)=O,-5.0
584,CC(=C)C(=O)OCC=C,-65.0
585,COP(Cl)Cl,-91.0
588,CN(C)[Si](C)(C)N(C)C,-98.0
589,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-68.0
591,ClC(=O)OC1=CC=CC=C1,-28.0
593,CCCCCCl,-60.0
595,NCCCNCCNCCCN,-1.5
596,CCOCCCN,-70.0
597,CN(C)C(=N)N(C)C,-30.0
598,CCC(=O)C(C)=O,-52.0
599,COCCCl,-55.0
601,SCCCCCS,-72.0
602,CCCCC(Br)C(O)=O,4.0
607,CN(C)S(F)(F)F,-78.7
608,CN1CCCN(C)C1=O,-20.0
610,FC(F)(F)C1=CC(I)=CC=C1,-8.0
611,FC1=C(F)C=C(Br)C=C1,-4.0
614,OCC(O)COCC=C,-100.0
617,NCCC1=CCCCC1,-55.0
618,CCCCNC1=CC=CC=C1,-12.0
620,COC(=O)C(F)(F)F,-78.0
621,FC(F)(F)COC(=O)C(F)(F)F,-65.0
623,CCN1CCNCC1,-60.0
624,CC(CSC(C)=O)C(O)=O,5.0
625,FC1=CC(F)=C(Br)C=C1,-4.0
626,FC1=CC(Br)=C(F)C=C1,-31.0
627,FC1=CC(Br)=CC(F)=C1,-27.0
628,CCOC(=O)C1=CC=C(Br)C=C1,18.0
630,COC1=C(F)C=C(Br)C=C1,16.0
631,OC1=C(Cl)C=C(F)C=C1,23.0
633,COCCO[Si](OCCOC)(OCCOC)C=C,-30.0
634,CC(=O)O[Si](OC(C)=O)(OC(C)=O)C=C,7.0
636,CC(Cl)C(O)=O,4.0
637,CCN(CC)C(=O)CC(C)=O,-73.0
638,OCCCC1CCCCC1,-60.0
639,ClCCCCCCCCCCCCCl,29.0
640,ClCCCCCCCCCl,-8.0
641,ClCCCC1=CC=CC=C1,-27.0
642,CC(CC(C)(C)C1CCCCC1)C1CCCCC1,-30.0
643,COC1CCCCCCCCCCC1,8.0
644,CC1CC(=O)CC(C)(C)C1,-10.0
645,CCC(=O)OC(C)C1=CC=CC=C1,-60.0
646,CC(C)C(=O)OCCCC1=CC=CC=C1,-60.0
647,COCCC#N,-62.9
648,COCCCN,-65.0
649,CC(C)OCCCN,-65.0
650,CCCCOCCCN,-65.0
659,CCOCC(C)O,-100.0
660,COC(C)(C)CCO,-50.0
661,C=C1CCC(=O)O1,18.0
662,CCC1=CC=C(I)C=C1,-17.0
666,CC1=CC=CN=C1C,-17.0
667,CCCCOC(=O)CC,-75.0
668,CCOCCC(=O)OCC,-75.0
669,FC(F)(F)C(F)(I)C(F)(F)F,-58.0
670,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-45.0
671,ClC(=O)C1=CC=CC2=CC=CC=C12,26.0
672,FC1=C(Cl)C=C(Cl)C=C1,-23.0
675,FC1=CC(F)=C(Br)C=C1F,-19.0
677,CC1CC2=C(N1)C=CC=C2,-51.0
678,COC1=CC(Cl)=C(OC)C=C1,8.1
679,C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C,-70.0
681,COC(=O)C=C(CCl)OC,25.0
682,ClCC(=C)CCl,14.0
683,FC1=CC=C(OCC2CO2)C=C1,19.5
686,CCC(CO)(CO)COCC=C,-10.0
689,CCC=CC(O)=O,9.0
690,CC1=C(S)C=C(C=C1)C(C)(C)C,-10.0
691,C[Si](C)(C)P([Si](C)(C)C)[Si](C)(C)C,24.0
692,CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,-60.0
693,COC(CC(C)=O)OC,-82.0
697,FC1=C(Cl)C=CC(Cl)=C1,4.0
700,CC(Cl)C(Cl)=O,-71.0
703,CC1=CC=C(C=C1)C(C)(C)C,-54.0
707,CC(C)(C)P(Cl)Cl,49.0
710,CSC1=C(Br)C=CC=C1,-24.0
712,C=CCCCCCCC1CO1,25.0
714,CC(C)(C)C(=O)CBr,-10.0
715,FC(F)(F)C1=CC(=CC(Br)=C1)C(F)(F)F,-16.0
716,FC1=CC(Cl)=C(Cl)C=C1,-1.0
717,CC(C)(C)C(=O)CCl,-1.0
718,ClC1=CC=C(OC2=CC=CC=C2)C=C1,-8.0
720,C#CCCCC#C,-85.0
724,FC1=CC(F)=C(Cl)C=C1,-26.0
726,FC(F)(Br)CBr,-61.0
727,[O-][N+](=O)C1=C(C=C(F)C=C1)C(F)(F)F,23.0
729,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,-1.0
730,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,21.0
731,FC(F)(F)C1=CC=CC=C1C(Cl)=O,-22.0
733,CCCCO[Si](OCCCC)(OCCCC)OCCCC,-80.0
734,C[Si](N[Si](C)(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,91.0
740,NCCN(CCN)CCN,-16.0
742,CN(C)C1=CC=C(C=C1)N=C=O,38.0
749,NCCNCCNCCNCCNCCN,-35.0
758,BrC1=CC=CC2=C1C=CN2,17.0
760,OCCOC(=O)C=C,-60.0
765,CCO[Si](CC)(OCC)OCC,-78.0
766,C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-60.0
767,COC(=O)CC(=O)OC(C)(C)C,-10.0
768,CC(C)OCCO,-60.0
772,NC1CCC2=CC=CC=C12,15.0
773,CCCCC(CC)CCl,-70.0
775,CC1=CC2=CC=CC=C2C(C)=C1,-5.0
776,CCSC(Cl)=O,-60.0
782,CC(C)(C)OOC(C)(C)C,-30.0
785,CC(C)(C)C1=CC=C(S)C=C1,-11.0
786,NCCCN1C=CN=C1,-68.0
787,CCC1=CC(OC)=C(O)C=C1,15.0
791,N#CC1CCCC1,-76.0
795,CCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCC,-55.0
796,FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,-80.0
797,CC(C)(C)P(C(C)(C)C)C(C)(C)C,30.0
800,CC1=CC=CC=C1OP(=O)(OC1=CC=CC=C1C)OC1=CC=CC=C1C,-25.0
801,S=C=NCC1=CC=CC=C1,41.0
804,CCCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCCCC,4.0
805,CCCCCCNCCCCCC,3.0
806,NC1=NC2=C(N=CN2C2OC(CO)C(O)C2O)C(=O)N1,250.0
807,C1N2CN3CN1CN(C2)C3,280.0
809,OC(=O)C=CC1=CC=C(O)C=C1,214.0
816,OC(=O)CNC1=CC=C(O)C=C1,248.0
818,OC1=C2N=CNC2=NC=N1,250.0
819,OC(=O)C(=O)CC1=CNC2=C1C=CC=C2,215.0
821,O=C1NC2=C(C=CC=C2)C(=O)O1,233.0
830,OC(=O)C1=CC(=O)C2=C(O1)C=CC=C2,260.0
833,NC1=NC(N)=NC(N)=N1,354.0
845,OC(C(O)C(O)C(O)=O)C(O)C(O)=O,230.0
846,OC(=O)C1=C(C=C2C=CC=CC2=C1)C(O)=O,238.0
848,NC(CCCNC(=N)N[N+]([O-])=O)C(O)=O,257.0
851,OC(=O)C=CC1=CC=C(C=C1)[N+]([O-])=O,289.0
853,[O-][N+](=O)C1=CC2=C(NC(=O)C2=O)C=C1,251.0
855,OCC1OC(OC2=C(C=CC=C2)[N+]([O-])=O)C(O)C(O)C1O,195.0
858,NC(=O)C(O)=O,210.0
860,NC(=O)C(N)=O,491.0
862,CC(C)(S)C(N)C(O)=O,212.0
863,C1=CC2=CC3=CC4=CC5=CC=CC=C5C=C4C=C3C=C2C=C1,300.0
864,O=C1OC(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)OC(=O)C(C=C4)=C56)C(C=C2)=C31,350.0
869,OC(=O)C=CC1=CC=C(C=CC(O)=O)C=C1,300.0
870,O=C1C=CC(=O)N1C1=CC=C(C=C1)N1C(=O)C=CC1=O,300.0
871,NC(C(O)=O)C1=CC=CC=C1,302.0
873,OC1=CC2=C(C=C1O)C(C1=CC=CC=C1)=C1C=C(O)C(=O)C=C1O2,300.0
877,N=C1NC(=O)CS1,249.0
879,OC(=O)C1=NC=CN=C1C(O)=O,188.0
881,OC(=O)C1=C(C=NC=C1)C(O)=O,262.0
883,OS(=O)(=O)C1=CC=CN=C1,300.0
886,NC(CO)C(O)=O,240.0
897,CC(C)CC(C)(N)C(O)=O,300.0
898,CC(C)(C)C(N)C(O)=O,300.0
899,NC(CSSCC(N)C(O)=O)C(O)=O,260.0
906,CC1=CC=C(C=C1)C(=O)CCCCl,31.5
915,OC1=NC(O)=C(O)C=N1,330.0
918,SC1=NC(S)=NC(S)=N1,300.0
922,CC1=C(C)C=C2N=C3C(=O)NC(=O)NC3=NC2=C1,300.0
933,OC1=NC(O)=C2N=CNC2=N1,300.0
935,NC1=C2C=CC=CC2=C(C=C1O)S(O)(=O)=O,295.0
936,NC1=NC2=C(N=CN2)C(Cl)=N1,300.0
937,NC1=CC=C(C=C1)S(O)(=O)=O,365.0
941,CC1=C(O)C=CC(=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC(C)=C(O)C=C1,290.0
942,OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,300.0
943,CC(C)C1=CC(=C(C)C=C1O)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC(C(C)C)=C(O)C=C1C,221.0
951,CC(=O)NCCCCC(N)C(O)=O,250.0
964,OC1=CC=CN=C1O,245.0
969,OC1=C(O)C(=O)C1=O,293.0
974,CCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,110.0
982,OC(=O)CN(CC(O)=O)CC1=CC2=C(C(O)=C1O)C(=O)C1=CC=CC=C1C2=O,190.0
983,SC1=NC(=C(N1)C1=CC=CC=C1)C1=CC=CC=C1,300.0
985,NC(CCC(O)=O)C(O)=O,205.0
991,SC1=NC=CC=N1,230.0
992,CN1C(=O)OC(=O)C2=C1C=CC=C2,165.0
994,OC12CC3CC(CC(C3)C1)C2,240.0
1000,CNCC(O)=O,208.0
1006,ClC1=C(Cl)C(Cl)=C(Cl)C2=C1C(=O)NC2=O,300.0
1007,OC1(O)C2=C(C=CC=C2)C(=O)C1(O)C1(O)C(=O)C2=C(C=CC=C2)C1(O)O,240.0
1019,NC(=O)NC12CC3CC(CC(C3)C1)C2,250.0
1020,NC1=NNC(S)=N1,300.0
1023,[O-][N+](=O)C1=CNC=N1,303.0
1028,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC(O)=C3C(=O)C[C@H](OC3=C2)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,166.0
1034,OC1=CC=C2C(OC3=C(C=CC(O)=C3O)C22OS(=O)(=O)C3=C2C=CC=C3)=C1O,300.0
1035,CC(C)C1=CC(=C(C)C(CN(CC(O)=O)CC(O)=O)=C1O)C1(OC(=O)C2=CC=CC=C12)C1=CC(C(C)C)=C(O)C(CN(CC(O)=O)CC(O)=O)=C1C,191.0
1038,CCCCCCCCCCCCCCCCOC1=CC=C(C=C1)C(O)=O,132.0
1040,ClC1=CNC(=O)NC1=O,300.0
1042,COC(=O)C1=CC(O)=NC(O)=N1,244.0
1046,CN(C)C1=CC=C(C=C1)N=NC1=CC=C(N)C=C1,189.0
1047,O=C(ON1C(=O)CCC1=O)ON1C(=O)CCC1=O,190.0
1048,C[Si](C)(C)NC(=O)N[Si](C)(C)C,232.0
1052,O=C1CC(C(=O)O1)=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,167.0
1055,O=C1C(NC2=CC=CC=C12)=C1NC2=C(C=CC=C2)C1=O,300.0
1056,CC1=CC=CC(N)=C1C(O)=O,124.0
1058,OC1=C2C(=O)C=CC(=O)C2=C(O)C=C1,237.0
1075,OP1(=O)OC2=CC=C3C=CC=CC3=C2C2=C(O1)C=CC1=C2C=CC=C1,320.0
1083,CCC1CC(CC(C)(C)N1O)OP(O)(O)=O,270.0
1085,NC1=CC=CC(C(O)=O)=C1O,240.0
1096,NC1=NC=NC2=C1N=CN2C1OC2COP(O)(=O)OC2C1O,260.0
1101,CCCCC(N)C(O)=O,300.0
1102,OCC1OC(OC2=C(C=O)C=CC=C2)C(O)C(O)C1O,178.0
1104,NC1=NC=NC2=C1N=CN2C1CC(O)C(COP(O)(O)=O)O1,148.0
1105,OCC1OC(CC1O)N1C=NC2=C1N=CNC2=O,250.0
1114,[O-][N+](=O)C1=CNC(=O)NC1=O,300.0
1115,CC(OC1C(O)C(CO)OC(O)C1NC(C)=O)C(O)=O,125.0
1116,NC1=NC(=O)NC=N1,300.0
1117,NC1=CNC(=O)NC1=O,300.0
1118,CC(C)CC(N)C(O)=O,300.0
1119,CSCC(N)C(O)=O,240.0
1122,NC(CC1=CC=C(OCC2=CC=CC=C2)C=C1)C(O)=O,259.0
1128,CC(NC(=O)C(C)NC(=O)C(C)NC(C)=O)C(O)=O,248.0
1136,NC(=O)CN(CC(O)=O)CC(O)=O,219.0
1137,NCC1CCC(CC1)C(O)=O,300.0
1140,CC1C2C(CC3=CC=CC=C3)NC(=O)C22OC(=O)OC=CC(C)(O)C(=O)C(C)CC=CC2C2OC12C,206.0
1142,COC(=O)CCC(N)C(O)=O,182.0
1143,OS(=O)(=O)C1=CC=CC2=C1C=CC=C2NCCNC(=O)CI,300.0
1145,CCOC(=O)C(CC1=CC=C(O)C=C1)NC(=O)CN,230.0
1151,CN1CC(=O)NC1=N,255.0
1153,NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,300.0
1155,CNC(C)(C)C(O)=O,300.0
1158,CC(=O)NC1C(O)C(O)C(CO)OC1OC1=CC=C(C=C1)[N+]([O-])=O,264.0
1165,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,105.0
1166,OC1=C(C#N)C(C#N)=C(O)C=C1,245.0
1176,NC(CCCC(N)C(O)=O)C(O)=O,300.0
1181,NC(CC1=CC=C(F)C=C1)C(O)=O,253.0
1188,OC1=NC2=C(N=CN2)C(S)=N1,300.0
1189,NC1=NC(O)=NC2=C1N=CN2,300.0
1199,NC1=C(C=C(C=C1)[N+]([O-])=O)C(O)=O,278.0
1201,NC(CCC1=CC=CC=C1)C(O)=O,300.0
1215,O=C(OC(=O)C1=CC=NC=C1)C1=CC=NC=C1,133.0
1227,OCC(O)C(O)C=O,164.0
1229,NC1=NC=NC2=C1N=CN2C1OC(COP(O)(O)=O)C(O)C1O,213.0
1230,CC(=O)NC1=NC(O)=C2N=CNC2=N1,260.0
1238,CC(C)C1CCC(C)CC1OC(=O)C(C)O,40.0
1239,OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1,300.0
1245,NC(C(O)=O)C1=CCC=CC1,260.0
1282,C1CN1C1=NC(=NC(=N1)N1CC1)N1CC1,160.0
1284,OC(=O)C1=CC2=CC=C(C=C2C=C1)C(O)=O,300.0
1292,COC1OC(C(OC2OC(C(OC)C(O)C2O)C(O)=O)C(O)C1O)C(O)=O,300.0
1295,CC(=O)NC1C(O)OC(CO)C(O)C1O,211.0
1327,CCCCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,217.0
1344,NC1=C(Cl)C=CC(=C1)S(O)(=O)=O,300.0
1357,OC(=O)C1CC2=C(CN1)C=CC=C2,300.0
1360,O=C1CC(CC(=O)C1)C1=CC=CC=C1,188.0
1361,C1CSC2=C(SC(S2)=C2SC3=C(S2)SCCS3)S1,244.0
1373,CC1=CC=C(C=C1)C(=O)CCC(O)=O,129.0
1374,ClC1C(=O)NC(=O)NC1=O,320.0
1377,N=C1NC(=N)C2=CC=CC=C12,190.0
1381,C1=CC2=C(C=C1)C1=C3C2=CC=CC3=C2C3=C(C=CC=C3)C3=C2C1=CC=C3,305.0
1383,CCN1CCN(C(=O)NC(C(O)=O)C2=CC=C(O)C=C2)C(=O)C1=O,205.0
1384,CCN1CCN(C(=O)NC(C(O)=O)C2=CC=CC=C2)C(=O)C1=O,171.0
1405,[O-][N+](=O)C1=CC2=C(NC(=S)N2)C=C1,275.0
1415,OCC(N1CC=CC1=O)C1=CC=CC=C1,103.0
1417,CC(C)(C)OC(=O)C(C)(C)ON=C(C(O)=O)C1=CSC(N)=N1,180.0
1439,CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,169.0
1440,O=C(OC1C(OC(=O)C2=CC=CC=C2)C(=O)OC1=O)C1=CC=CC=C1,174.0
1455,CC1=CC(=O)OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC=C12,248.0
1456,OCC1OC(SCCC2=CC=CC=C2)C(O)C(O)C1O,100.0
1457,CC1=CC(=O)OC2=CC(OC3OCC(O)C(O)C3O)=CC=C12,223.0
1458,COC1=CC(N)=NC=N1,100.0
1469,NC(=O)C=CC(N)=O,276.0
1470,CCCCCCCOC1=CC=C(C=C1)C(O)=O,146.0
1471,OC(=O)C1=CC=C(C=C1)C1=CC=C(O)C=C1,316.0
1473,CC1=CC2=C(NC(=O)C2=O)C(C)=C1,245.0
1491,O=C1NC2=C(C=NN2)C(=O)N1,300.0
1524,CCC(C)C(N)P(O)(O)=O,274.0
1540,NC1=NSC2=C1C=C(C=C2)[N+]([O-])=O,200.0
1546,OC1=CC(O)=C(C=O)C=C1O,223.0
1556,CC(O)C(N)C(O)=O,274.0
1560,OC1=CC(O)=C(C=O)C(O)=C1,195.0
1573,OC(=O)C1=CC(C(O)=O)=C(C=C1)C(O)=O,231.0
1575,CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-20.0
